id,sex,age,principal_residence
SD2103521,남성,20대,대구
SD2103522,여성,40대,충북
SD2103521,남성,20대,대구
SD2103522,여성,40대,충북
SD2103523,여성,60대 이상,부산
SD2103524,여성,50대,부산
SD2103523,여성,60대 이상,부산
SD2103524,여성,50대,부산
SD2103523,여성,60대 이상,부산
SD2103524,여성,50대,부산
SD2103523,여성,60대 이상,부산
SD2103524,여성,50대,부산
SD2103525,여성,50대,부산
SD2103526,여성,50대,경남
SD2103525,여성,50대,부산
SD2103526,여성,50대,경남
SD2103525,여성,50대,부산
SD2103526,여성,50대,경남
SD2103525,여성,50대,부산
SD2103526,여성,50대,경남
SD2103527,여성,50대,부산
SD2103528,여성,50대,부산
SD2103527,여성,50대,부산
SD2103528,여성,50대,부산
SD2103527,여성,50대,부산
SD2103528,여성,50대,부산
SD2103527,여성,50대,부산
SD2103528,여성,50대,부산
SD2103529,여성,20대,경남
SD2103530,남성,20대,경남
SD2103529,여성,20대,경남
SD2103530,남성,20대,경남
SD2103529,여성,20대,경남
SD2103530,남성,20대,경남
SD2101360,여성,10대,대구
SD2101361,여성,10대,대구
SD2103531,여성,50대,부산
SD2103532,여성,50대,경기
SD2103531,여성,50대,부산
SD2103532,여성,50대,경기
SD2103531,여성,50대,부산
SD2103532,여성,50대,경기
SD2103531,여성,50대,부산
SD2103532,여성,50대,경기
SD2103533,여성,60대 이상,부산
SD2103534,여성,60대 이상,울산
SD2103533,여성,60대 이상,부산
SD2103534,여성,60대 이상,울산
SD2103533,여성,60대 이상,부산
SD2103534,여성,60대 이상,울산
SD2103533,여성,60대 이상,부산
SD2103534,여성,60대 이상,울산
SD2103535,여성,20대,경남
SD2103536,여성,20대,경남
SD2103535,여성,20대,경남
SD2103536,여성,20대,경남
SD2103535,여성,20대,경남
SD2103536,여성,20대,경남
SD2103535,여성,20대,경남
SD2103536,여성,20대,경남
SD2103537,남성,40대,부산
SD2103538,남성,20대,부산
SD2103537,남성,40대,부산
SD2103538,남성,20대,부산
SD2103537,남성,40대,부산
SD2103538,남성,20대,부산
SD2103537,남성,40대,부산
SD2103538,남성,20대,부산
SD2103539,여성,20대,경남
SD2103540,여성,20대,경남
SD2103539,여성,20대,경남
SD2103540,여성,20대,경남
SD2103539,여성,20대,경남
SD2103540,여성,20대,경남
SD2103539,여성,20대,경남
SD2103540,여성,20대,경남
SD2103541,여성,20대,경남
SD2103542,여성,20대,경남
SD2103541,여성,20대,경남
SD2103542,여성,20대,경남
SD2103541,여성,20대,경남
SD2103542,여성,20대,경남
SD2103541,여성,20대,경남
SD2103542,여성,20대,경남
SD2103543,여성,20대,경남
SD2103544,여성,20대,경남
SD2103543,여성,20대,경남
SD2103544,여성,20대,경남
SD2103543,여성,20대,경남
SD2103544,여성,20대,경남
SD2103543,여성,20대,경남
SD2103544,여성,20대,경남
SD2103545,여성,30대,대구
SD2103546,남성,30대,부산
SD2103545,여성,30대,대구
SD2103546,남성,30대,부산
SD2103545,여성,30대,대구
SD2103546,남성,30대,부산
SD2103545,여성,30대,대구
SD2103546,남성,30대,부산
SD2103547,여성,20대,부산
SD2103548,여성,20대,경남
SD2103547,여성,20대,부산
SD2103548,여성,20대,경남
SD2103547,여성,20대,부산
SD2103548,여성,20대,경남
SD2103547,여성,20대,부산
SD2103548,여성,20대,경남
SD2103549,여성,40대,서울
SD2103550,남성,40대,부산
SD2103549,여성,40대,서울
SD2103550,남성,40대,부산
SD2103549,여성,40대,서울
SD2103550,남성,40대,부산
SD2103549,여성,40대,서울
SD2103550,남성,40대,부산
SD2103551,여성,10대,부산
SD2103552,여성,10대,부산
SD2103551,여성,10대,부산
SD2103552,여성,10대,부산
SD2103551,여성,10대,부산
SD2103552,여성,10대,부산
SD2103551,여성,10대,부산
SD2103552,여성,10대,부산
SD2103553,여성,20대,부산
SD2103554,여성,20대,부산
SD2103553,여성,20대,부산
SD2103554,여성,20대,부산
SD2103553,여성,20대,부산
SD2103554,여성,20대,부산
SD2103553,여성,20대,부산
SD2103554,여성,20대,부산
SD2103555,여성,20대,부산
SD2103556,여성,20대,부산
SD2103555,여성,20대,부산
SD2103556,여성,20대,부산
SD2103555,여성,20대,부산
SD2103556,여성,20대,부산
SD2103555,여성,20대,부산
SD2103556,여성,20대,부산
SD2103557,남성,20대,경남
SD2103558,여성,20대,대구
SD2103557,남성,20대,경남
SD2103558,여성,20대,대구
SD2103557,남성,20대,경남
SD2103558,여성,20대,대구
SD2103557,남성,20대,경남
SD2103558,여성,20대,대구
SD2103559,여성,20대,경남
SD2103560,여성,20대,경남
SD2103559,여성,20대,경남
SD2103560,여성,20대,경남
SD2103559,여성,20대,경남
SD2103560,여성,20대,경남
SD2103559,여성,20대,경남
SD2103560,여성,20대,경남
SD2103561,여성,20대,경남
SD2103562,여성,20대,경남
SD2103561,여성,20대,경남
SD2103562,여성,20대,경남
SD2103561,여성,20대,경남
SD2103562,여성,20대,경남
SD2103561,여성,20대,경남
SD2103562,여성,20대,경남
SD2103563,여성,20대,부산
SD2103564,남성,20대,경남
SD2103563,여성,20대,부산
SD2103564,남성,20대,경남
SD2103563,여성,20대,부산
SD2103564,남성,20대,경남
SD2101360,여성,10대,대구
SD2101361,여성,10대,대구
SD2103565,여성,20대,부산
SD2103566,남성,20대,경남
SD2103565,여성,20대,부산
SD2103566,남성,20대,경남
SD2103565,여성,20대,부산
SD2103566,남성,20대,경남
SD2103565,여성,20대,부산
SD2103566,남성,20대,경남
SD2103567,여성,20대,부산
SD2103568,여성,20대,부산
SD2103567,여성,20대,부산
SD2103568,여성,20대,부산
SD2103567,여성,20대,부산
SD2103568,여성,20대,부산
SD2103567,여성,20대,부산
SD2103568,여성,20대,부산
SD2103569,남성,60대 이상,부산
SD2103570,남성,60대 이상,부산
SD2103569,남성,60대 이상,부산
SD2103570,남성,60대 이상,부산
SD2103569,남성,60대 이상,부산
SD2103570,남성,60대 이상,부산
SD2103569,남성,60대 이상,부산
SD2103570,남성,60대 이상,부산
SD2103571,여성,30대,부산
SD2103572,여성,20대,부산
SD2103571,여성,30대,부산
SD2103572,여성,20대,부산
SD2103571,여성,30대,부산
SD2103572,여성,20대,부산
SD2103571,여성,30대,부산
SD2103572,여성,20대,부산
SD2103573,남성,20대,경남
SD2103574,남성,20대,경남
SD2103573,남성,20대,경남
SD2103574,남성,20대,경남
SD2103573,남성,20대,경남
SD2103574,남성,20대,경남
SD2103573,남성,20대,경남
SD2103574,남성,20대,경남
SD2103575,남성,20대,부산
SD2103576,남성,20대,부산
SD2103575,남성,20대,부산
SD2103576,남성,20대,부산
SD2103575,남성,20대,부산
SD2103576,남성,20대,부산
SD2103575,남성,20대,부산
SD2103576,남성,20대,부산
SD2103577,여성,20대,강원
SD2103578,여성,20대,강원
SD2103577,여성,20대,강원
SD2103578,여성,20대,강원
SD2103577,여성,20대,강원
SD2103578,여성,20대,강원
SD2103577,여성,20대,강원
SD2103578,여성,20대,강원
SD2103579,여성,30대,부산
SD2103580,남성,20대,경남
SD2103579,여성,30대,부산
SD2103580,남성,20대,경남
SD2103579,여성,30대,부산
SD2103580,남성,20대,경남
SD2103579,여성,30대,부산
SD2103580,남성,20대,경남
SD2103581,여성,20대,전남
SD2103582,여성,20대,전남
SD2103581,여성,20대,전남
SD2103582,여성,20대,전남
SD2103581,여성,20대,전남
SD2103582,여성,20대,전남
SD2103581,여성,20대,전남
SD2103582,여성,20대,전남
SD2103583,여성,30대,부산
SD2103584,남성,30대,부산
SD2103583,여성,30대,부산
SD2103584,남성,30대,부산
SD2103583,여성,30대,부산
SD2103584,남성,30대,부산
SD2103585,남성,20대,부산
SD2103586,남성,20대,부산
SD2103585,남성,20대,부산
SD2103586,남성,20대,부산
SD2103585,남성,20대,부산
SD2103586,남성,20대,부산
SD2103585,남성,20대,부산
SD2103586,남성,20대,부산
SD2103587,여성,50대,부산
SD2103588,여성,40대,부산
SD2103587,여성,50대,부산
SD2103588,여성,40대,부산
SD2103587,여성,50대,부산
SD2103588,여성,40대,부산
SD2103587,여성,50대,부산
SD2103588,여성,40대,부산
SD2103589,여성,20대,울산
SD2103590,여성,20대,울산
SD2103589,여성,20대,울산
SD2103590,여성,20대,울산
SD2103589,여성,20대,울산
SD2103590,여성,20대,울산
SD2103589,여성,20대,울산
SD2103590,여성,20대,울산
SD2103591,여성,10대,부산
SD2103592,여성,10대,부산
SD2103591,여성,10대,부산
SD2103592,여성,10대,부산
SD2103591,여성,10대,부산
SD2103592,여성,10대,부산
SD2103591,여성,10대,부산
SD2103592,여성,10대,부산
SD2103593,여성,10대,부산
SD2103594,여성,10대,경남
SD2103593,여성,10대,부산
SD2103594,여성,10대,경남
SD2103593,여성,10대,부산
SD2103594,여성,10대,경남
SD2103593,여성,10대,부산
SD2103594,여성,10대,경남
SD2103595,여성,50대,부산
SD2103596,남성,10대,부산
SD2103595,여성,50대,부산
SD2103596,남성,10대,부산
SD2103595,여성,50대,부산
SD2103596,남성,10대,부산
SD2103595,여성,50대,부산
SD2103596,남성,10대,부산
SD2103597,남성,20대,경남
SD2103598,남성,20대,경남
SD2103597,남성,20대,경남
SD2103598,남성,20대,경남
SD2103597,남성,20대,경남
SD2103598,남성,20대,경남
SD2103597,남성,20대,경남
SD2103598,남성,20대,경남
SD2103599,여성,20대,제주
SD2103600,여성,20대,울산
SD2103599,여성,20대,제주
SD2103600,여성,20대,울산
SD2103599,여성,20대,제주
SD2103600,여성,20대,울산
SD2103599,여성,20대,제주
SD2103600,여성,20대,울산
SD2103601,여성,40대,부산
SD2103602,여성,30대,부산
SD2103601,여성,40대,부산
SD2103602,여성,30대,부산
SD2103601,여성,40대,부산
SD2103602,여성,30대,부산
SD2103601,여성,40대,부산
SD2103602,여성,30대,부산
SD2103603,남성,10대,전남
SD2103604,남성,10대,전남
SD2103603,남성,10대,전남
SD2103604,남성,10대,전남
SD2103603,남성,10대,전남
SD2103604,남성,10대,전남
SD2103603,남성,10대,전남
SD2103604,남성,10대,전남
SD2103605,여성,30대,부산
SD2103606,여성,40대,서울
SD2103605,여성,30대,부산
SD2103606,여성,40대,서울
SD2103605,여성,30대,부산
SD2103606,여성,40대,서울
SD2103605,여성,30대,부산
SD2103606,여성,40대,서울
SD2103607,여성,10대,부산
SD2103608,여성,10대,부산
SD2103607,여성,10대,부산
SD2103608,여성,10대,부산
SD2101366,여성,40대,경북
SD2101367,남성,40대,부산
SD2103607,여성,10대,부산
SD2103608,여성,10대,부산
SD2103609,여성,10대,울산
SD2103610,여성,10대,울산
SD2103609,여성,10대,울산
SD2103610,여성,10대,울산
SD2103609,여성,10대,울산
SD2103610,여성,10대,울산
SD2103609,여성,10대,울산
SD2103610,여성,10대,울산
SD2103611,남성,20대,울산
SD2103612,여성,20대,울산
SD2103611,남성,20대,울산
SD2103612,여성,20대,울산
SD2103611,남성,20대,울산
SD2103612,여성,20대,울산
SD2103611,남성,20대,울산
SD2103612,여성,20대,울산
SD2103613,남성,20대,대구
SD2103614,남성,20대,충남
SD2103613,남성,20대,대구
SD2103614,남성,20대,충남
SD2103613,남성,20대,대구
SD2103614,남성,20대,충남
SD2103613,남성,20대,대구
SD2103614,남성,20대,충남
SD2103615,여성,10대,경남
SD2103616,여성,10대,경남
SD2103615,여성,10대,경남
SD2103616,여성,10대,경남
SD2103615,여성,10대,경남
SD2103616,여성,10대,경남
SD2103615,여성,10대,경남
SD2103616,여성,10대,경남
SD2103617,남성,10대,경기
SD2103618,남성,10대,부산
SD2103617,남성,10대,경기
SD2103618,남성,10대,부산
SD2103617,남성,10대,경기
SD2103618,남성,10대,부산
SD2103617,남성,10대,경기
SD2103618,남성,10대,부산
SD2103619,여성,20대,충북
SD2103620,여성,20대,울산
SD2103619,여성,20대,충북
SD2103620,여성,20대,울산
SD2103619,여성,20대,충북
SD2103620,여성,20대,울산
SD2103619,여성,20대,충북
SD2103620,여성,20대,울산
SD2103621,여성,20대,울산
SD2103622,여성,20대,울산
SD2103621,여성,20대,울산
SD2103622,여성,20대,울산
SD2103621,여성,20대,울산
SD2103622,여성,20대,울산
SD2103621,여성,20대,울산
SD2103622,여성,20대,울산
SD2103623,여성,30대,광주
SD2103624,여성,30대,광주
SD2103623,여성,30대,광주
SD2103624,여성,30대,광주
SD2103623,여성,30대,광주
SD2103624,여성,30대,광주
SD2103623,여성,30대,광주
SD2103624,여성,30대,광주
SD2103625,여성,10대,전남
SD2103626,여성,10대,전남
SD2103625,여성,10대,전남
SD2103626,여성,10대,전남
SD2103625,여성,10대,전남
SD2103626,여성,10대,전남
SD2103625,여성,10대,전남
SD2103626,여성,10대,전남
SD2103627,남성,30대,광주
SD2103628,남성,30대,광주
SD2103627,남성,30대,광주
SD2103628,남성,30대,광주
SD2103627,남성,30대,광주
SD2103628,남성,30대,광주
SD2103627,남성,30대,광주
SD2103628,남성,30대,광주
SD2103629,여성,60대 이상,광주
SD2103630,여성,30대,전남
SD2103629,여성,60대 이상,광주
SD2103630,여성,30대,전남
SD2103629,여성,60대 이상,광주
SD2103630,여성,30대,전남
SD2103629,여성,60대 이상,광주
SD2103630,여성,30대,전남
SD2101111,여성,20대,대전
SD2101112,남성,20대,경북
SD2101113,남성,20대,대전
SD2101114,남성,20대,충북
SD2101111,여성,20대,대전
SD2101112,남성,20대,경북
SD2101113,남성,20대,대전
SD2101114,남성,20대,충북
SD2101111,여성,20대,대전
SD2101112,남성,20대,경북
SD2101113,남성,20대,대전
SD2101114,남성,20대,충북
SD2103640,남성,20대,광주
SD2103641,남성,20대,광주
SD2103642,남성,20대,광주
SD2103643,남성,20대,광주
SD2103640,남성,20대,광주
SD2103641,남성,20대,광주
SD2103642,남성,20대,광주
SD2103643,남성,20대,광주
SD2103640,남성,20대,광주
SD2103641,남성,20대,광주
SD2103642,남성,20대,광주
SD2103643,남성,20대,광주
SD2101962,여성,20대,경기
SD2101963,여성,20대,서울
SD2101964,남성,20대,서울
SD2101965,여성,20대,서울
SD2101962,여성,20대,경기
SD2101963,여성,20대,서울
SD2101964,남성,20대,서울
SD2101965,여성,20대,서울
SD2101962,여성,20대,경기
SD2101963,여성,20대,서울
SD2101964,남성,20대,서울
SD2101965,여성,20대,서울
SD2101962,여성,20대,경기
SD2101963,여성,20대,서울
SD2101964,남성,20대,서울
SD2101965,여성,20대,서울
SD2101149,남성,10대,대전
SD2101150,남성,10대,경남
SD2101151,남성,10대,대전
SD2101152,남성,10대,대전
SD2101149,남성,10대,대전
SD2101150,남성,10대,경남
SD2101151,남성,10대,대전
SD2101152,남성,10대,대전
SD2101149,남성,10대,대전
SD2101150,남성,10대,경남
SD2101151,남성,10대,대전
SD2101152,남성,10대,대전
SD2101986,여성,20대,경기
SD2101987,여성,20대,경기
SD2101988,여성,20대,경기
SD2101989,여성,20대,경기
SD2101986,여성,20대,경기
SD2101987,여성,20대,경기
SD2101988,여성,20대,경기
SD2101989,여성,20대,경기
SD2101986,여성,20대,경기
SD2101987,여성,20대,경기
SD2101988,여성,20대,경기
SD2101989,여성,20대,경기
SD2101986,여성,20대,경기
SD2101987,여성,20대,경기
SD2101988,여성,20대,경기
SD2101989,여성,20대,경기
SD2101165,여성,50대,강원
SD2101166,남성,20대,경북
SD2101167,남성,50대,대전
SD2101168,여성,20대,대전
SD2101165,여성,50대,강원
SD2101166,남성,20대,경북
SD2101167,남성,50대,대전
SD2101168,여성,20대,대전
SD2101165,여성,50대,강원
SD2101166,남성,20대,경북
SD2101167,남성,50대,대전
SD2101168,여성,20대,대전
SD2101165,여성,50대,강원
SD2101166,남성,20대,경북
SD2101167,남성,50대,대전
SD2101168,여성,20대,대전
SD2102008,여성,20대,경기
SD2102009,여성,20대,경기
SD2102010,여성,20대,경기
SD2102011,여성,20대,경기
SD2102008,여성,20대,경기
SD2102009,여성,20대,경기
SD2102010,여성,20대,경기
SD2102011,여성,20대,경기
SD2102008,여성,20대,경기
SD2102009,여성,20대,경기
SD2102010,여성,20대,경기
SD2102011,여성,20대,경기
SD2102008,여성,20대,경기
SD2102009,여성,20대,경기
SD2102010,여성,20대,경기
SD2102011,여성,20대,경기
SD2102013,여성,20대,경기
SD2102014,여성,20대,경기
SD2102015,여성,20대,경기
SD2102016,여성,20대,경기
SD2102013,여성,20대,경기
SD2102014,여성,20대,경기
SD2102015,여성,20대,경기
SD2102016,여성,20대,경기
SD2102013,여성,20대,경기
SD2102014,여성,20대,경기
SD2102015,여성,20대,경기
SD2102016,여성,20대,경기
SD2102013,여성,20대,경기
SD2102014,여성,20대,경기
SD2102015,여성,20대,경기
SD2102016,여성,20대,경기
SD2101181,여성,20대,충북
SD2101182,여성,20대,경기
SD2101183,여성,20대,충북
SD2101184,여성,20대,충북
SD2101181,여성,20대,충북
SD2101182,여성,20대,경기
SD2101183,여성,20대,충북
SD2101184,여성,20대,충북
SD2101181,여성,20대,충북
SD2101182,여성,20대,경기
SD2101183,여성,20대,충북
