folder,id,form,original_form,speaker_id,start,end,note
SDRW2100003148,SDRW2100003148.1.1.28,아니면 또 궁금한 뉴스가 있다든가 이런 것 다 이렇게,아니면 또 궁금한 뉴스가 있다든가 이런 거 다 이렇게,SD2103074,88.23,92.26,
SDRW2100003148,SDRW2100003148.1.1.119,그 네이버나 다음에 보면은 뉴스,그 네이버나 다음에 보면은 뉴스,SD2103073,435.98,438.67223,
SDRW2100003150,SDRW2100003150.1.1.156,이 정도까지는 외국에서도 뉴질랜드에서 살다 오셨는데,이 정도까지는 외국에서도 뉴질랜드에서 살다 오셨는데,SD2103076,399.67,402.979,
SDRW2100003152,SDRW2100003152.1.1.118,학생이라든가 이런 거를 이제 뉴스를 통해서 접할 때,학생이라든가 이런 거를 이제 뉴스를 통해서 접할 때,SD2103076,293.90198,297.02897,
SDRW2100003152,SDRW2100003152.1.1.223,그런 좀 뉴스가 좀 덜 한데,그런 쫌 뉴스가 쫌 덜 한데,SD2103076,591.789,594.913,
SDRW2100003152,SDRW2100003152.1.1.263,뉴스에서 봤을 때는,뉴스에서 봤을 때는,SD2103075,687.487,689.04901,
SDRW2100003153,SDRW2100003153.1.1.22,그냥 뉴코아가 훨 나아요.,그냥 뉴코아가 훨 나아요.,SD2103078,39.71714,41.75,
SDRW2100003153,SDRW2100003153.1.1.28,뉴코아나 가봐요.,뉴코아나 가봐요.,SD2103078,49.42,50.78,
SDRW2100003153,SDRW2100003153.1.1.50,그 뉴코아 할인한다는 거?,그 뉴코아 할인한다는 거?,SD2103077,92.78179,94.7,
SDRW2100003153,SDRW2100003153.1.1.73,뉴코아 가서,뉴코아 가서,SD2103078,136.18607,137.62,
SDRW2100003153,SDRW2100003153.1.1.74,근데 뉴코아는 점심 먹을 데가 별로 마땅치가 않아서,근데 뉴코아는 점심 먹을 데가 별로 마땅치가 않아서,SD2103078,138.66001,142.01001,
SDRW2100003153,SDRW2100003153.1.1.88,어디 뉴코아 근처요?,어디 뉴코아 근처요?,SD2103077,167.90001,169.39001,
SDRW2100003153,SDRW2100003153.1.1.104,뉴코아,뉴코아,SD2103078,193.93,195.17999,
SDRW2100003153,SDRW2100003153.1.1.128,뉴코아 옷이 훨씬 나은 거 같아요.,뉴코아 옷이 훨씬 나은 거 같애요.,SD2103078,232.03,234.19,
SDRW2100003160,SDRW2100003160.1.1.158,그리고 요즘에 뉴스 같은 거 보면은,그리고 요즘에 뉴스 같은 거 보면은,SD2103079,497.37795,500.21646,
SDRW2100003172,SDRW2100003172.1.1.205,그런 뭐 뉴스나 신문에 많이 나오잖아.,그런 뭐 뉴스나 신문에 많이 나오잖아.,SD2103085,617.55207,619.74371,
SDRW2100003178,SDRW2100003178.1.1.73,뉴스도 가끔 보기도 하지만,뉴스도 가끔 보기도 하지만,SD2103089,187.04999,190.72,
SDRW2100003178,SDRW2100003178.1.1.313,우리도 아버지들은 항상 뉴스 시간,우리도 아부지들은 항상 뉴스 시간,SD2103090,780.399,783.64902,
SDRW2100003178,SDRW2100003178.1.1.314,저녁 8시만 되면 뉴스 9시 뉴스 봐야 되고,저녁 여덟 시만 되면 뉴스 아홉 시 뉴스 봐야 되고,SD2103090,783.64902,787.04901,
SDRW2100003178,SDRW2100003178.1.1.321,뉴스 보고 드라마 보고,뉴스 보고 드라마 보고,SD2103090,797.37971,799.05901,
SDRW2100003178,SDRW2100003178.1.1.328,뉴스 보고 싶어 하는데,뉴스 보고 싶어 하는데,SD2103089,816.199,818.243,
SDRW2100003178,SDRW2100003178.1.1.329,이제 엄마 드라마 할 시간에 이제 뉴스,이제 엄마 드라마 할 시간에 이제 뉴스,SD2103089,818.243,821.26727,
SDRW2100003180,SDRW2100003180.1.1.50,최근의 뉴스를 봤는데,최근의 뉴스를 봤는데,SD2103089,114.57,116.8399,
SDRW2100003184,SDRW2100003184.1.1.2,가짜 뉴스에 대한,가짜 뉴스에 대한,SD2103092,2.2,4.459,
SDRW2100003184,SDRW2100003184.1.1.14,지금 가짜 뉴스에 대한 징벌적 손해 배상에 대해,지금 가짜 뉴스에 대한 징벌적 손해 배상에 대해,SD2103091,36.31,39.10126,
SDRW2100003184,SDRW2100003184.1.1.36,근데 그러면 가짜 뉴스에 대한 그,근데 그러면 가짜 뉴스에 대한 그,SD2103091,101.034,104.05,
SDRW2100003184,SDRW2100003184.1.1.69,악의적으로 일부러 가짜 뉴스로,악의적으로 일부러 가짜 뉴스로,SD2103091,177.08573,179.94,
SDRW2100003184,SDRW2100003184.1.1.85,그러니까 그 가짜 뉴스에 대한 그런 기준을 다시 한 번,긍까 그 가짜 뉴스에 대한 그런 기준을 다시 한 번,SD2103091,227.84001,231.04,
SDRW2100003184,SDRW2100003184.1.1.122,약간 부정적으로 뉴스를 쓸 수도 있는데,약간 부정적으로 뉴스를 쓸 수도 있는데,SD2103091,317.12899,319.4026,
SDRW2100003184,SDRW2100003184.1.1.146,그렇게 가짜 뉴스를,그렇게 가짜 뉴스를,SD2103091,391.13896,393.35939,
SDRW2100003184,SDRW2100003184.1.1.156,자 그냥 그렇게 가짜 뉴스를 썼다든가 그런,자 그냥 그렇게 가짜 뉴스를 썼다던가 그런,SD2103091,414.42901,417.633,
SDRW2100003184,SDRW2100003184.1.1.173,그거는 가짜 뉴스에 대한,그거는 가짜 뉴스에 대한,SD2103091,461.70598,464.3852,
SDRW2100003184,SDRW2100003184.1.1.181,그럼 가짜 뉴스는 벌을 받을 만한 죄가 아니다라고 생각하는 거야?,그럼 가짜 뉴스는 벌을 받을 만한 죄가 아니다라고 생각하는 거야?,SD2103092,485.49899,489.02901,
SDRW2100003184,SDRW2100003184.1.1.189,근데 우리는 가짜 뉴스를 얘기하는 거잖아?,근데 우리는 가짜 뉴스를 얘기하는 거잖아?,SD2103092,507.629,509.629,
SDRW2100003184,SDRW2100003184.1.1.190,자극 그런 가짜 뉴스,자극 그런 가짜 뉴스,SD2103092,509.629,512.09899,
SDRW2100003184,SDRW2100003184.1.1.195,어쨌든 죄 죄인 거 같아. 내가 생각 하기에는 가짜 뉴스는,어쨌든 죄 죄인 거 같애. 내가 생각 하기에는 가짜 뉴스는,SD2103092,527.94512,531.34902,
SDRW2100003184,SDRW2100003184.1.1.202,예를 들면 어떤 뉴스가,예를 들면 어떤 뉴스가,SD2103092,548.19902,550.37898,
SDRW2100003184,SDRW2100003184.1.1.206,정제성이 100퍼센트 드러난 뉴스가 아닌,정제성이 백 퍼센트 드러난 뉴스가 아닌,SD2103091,554.54897,556.78197,
SDRW2100003184,SDRW2100003184.1.1.207,선의의 뉴스도 있단 있을 수 있단 얘기지?,선의의 뉴스도 있단 있을 수 있단 얘기지?,SD2103091,556.78197,559.70043,
SDRW2100003184,SDRW2100003184.1.1.208,그러면 그 뉴스일 경우에도,그러면 그 뉴스일 경우에도,SD2103091,559.70043,562.16214,
SDRW2100003184,SDRW2100003184.1.1.211,예를 들면 어떤 뉴스가 있을까?,예를 들면 어떤 뉴스가 있을까?,SD2103092,566.139,568.43901,
SDRW2100003184,SDRW2100003184.1.1.250,가짜 뉴스에 대한 거는,가짜 뉴스에 대한 거는,SD2103092,671.19901,673.57898,
SDRW2100003184,SDRW2100003184.1.1.267,가짜 뉴스에,가짜 뉴스에,SD2103091,722.8338,725.40898,
SDRW2100003184,SDRW2100003184.1.1.291,가짜 뉴스가,가짜 뉴스가,SD2103092,785.20898,786.7546,
SDRW2100003184,SDRW2100003184.1.1.303,뉴스에 대해서는,뉴스에 대해서는,SD2103091,816.08783,817.54,
SDRW2100003184,SDRW2100003184.1.1.315,그렇게 진짜 가짜 뉴스를 한,그렇게 진짜 가짜 뉴스를 한,SD2103091,850.359,852.9862,
SDRW2100003185,SDRW2100003185.1.1.24,지금 뭐 뉴스에서도 그러던데,지금 뭐 뉴스에서도 그러던데,SD2103094,52.13797,54.9628,
SDRW2100003186,SDRW2100003186.1.1.246,많이 봤으니까 우리 뉴스 같은 걸로.,많이 봤으니까 우리 뉴스 같은 걸로.,SD2103093,752.14897,755.51899,
SDRW2100003192,SDRW2100003192.1.1.140,옛날 뉴스에서 한 번 봤어.,옛날 뉴스에서 한 번 봤어.,SD2103095,470.92203,473.48901,
SDRW2100003193,SDRW2100003193.1.1.217,험난한 방송국 녀석들 방송국의 환경 근데.,험난한 방송국 녀석들 방송국의 환경 근데.,SD2103098,696.41902,704.07902,
SDRW2100003194,SDRW2100003194.1.1.117,얼마 전에 뉴스를 이제 스쳐가면서 봤는데.,얼마 전에 뉴스를 이제 스쳐가면서 봤는데.,SD2103098,355.66444,359.02132,
SDRW2100003194,SDRW2100003194.1.1.196,어쨌든 뉴스를 계속 보고 사람들이 하는 이야기에 관심을 기울이고,어쨌든 뉴스를 계속 보고 사람들이 하는 이야기에 관심을 기울이고,SD2103098,602.72899,608.40901,
SDRW2100003194,SDRW2100003194.1.1.206,그 녀석들이 계속,그 녀석들이 계속,SD2103097,631.37427,632.78204,
SDRW2100003198,SDRW2100003198.1.1.249,그분들 이제 뉴에이지라는 장르를 하시는 분들인데?,그분들 이제 뉴에이지라는 장르를 하시는 분들인데?,SD2103099,764.38,767.88694,
SDRW2100003200,SDRW2100003200.1.1.2,가짜 뉴스나 허황되는 그런,가짜 뉴스나 허황되는 그런,SD2103100,2.70262,6.68,
SDRW2100003200,SDRW2100003200.1.1.13,그런 뉴스가 나오는 게 아닐까라는 생각이 들어.,그런 뉴스가 나오는 게 아닐까라는 생각이 들어.,SD2103099,43.29784,46.81,
SDRW2100003200,SDRW2100003200.1.1.83,글이 올라오고 뉴스가 퍼지고 한 거면,글이 올라오고 뉴스가 퍼지고 한 거면,SD2103100,241.02596,244.06064,
SDRW2100003200,SDRW2100003200.1.1.94,그걸 이용해서 허위로 뉴스를 막,그걸 이용해서 허위로 뉴스를 막,SD2103100,273.49346,277.30261,
SDRW2100003200,SDRW2100003200.1.1.153,솔직히 온라인 신문사나 온라인 뉴스 이런 데 있는 기자들이 나는,솔직히 온라인 신문사나 온라인 뉴스 이런 데 있는 기자들이 나는,SD2103100,457.65993,462.93974,
SDRW2100003200,SDRW2100003200.1.1.181,실제로 가짜 뉴스 보다는 진짜인 뉴스가 많다고 생각해.,실제로 가짜 뉴스 보다는 진짜인 뉴스가 많다고 생각해.,SD2103099,560.34,565.879,
SDRW2100003200,SDRW2100003200.1.1.183,진짜 뉴스를 뭐,진짜 뉴스를 뭐,SD2103100,568.27899,570.51901,
SDRW2100003200,SDRW2100003200.1.1.184,진짜 뉴스를 올리는 거는 뭐,진짜 뉴스를 올리는 거는 뭐,SD2103100,570.51901,573.30854,
SDRW2100003200,SDRW2100003200.1.1.268,가짜 뉴스에 대한,가짜 뉴스에 대한,SD2103099,843.60913,847.99018,
SDRW2100003200,SDRW2100003200.1.1.270,물론 진짜 뉴스를 통해서 알게 되는 것도 많지만,물론 진짜 뉴스를 통해서 알게 되는 것도 많지만,SD2103099,851.09,854.52939,
SDRW2100003200,SDRW2100003200.1.1.271,가짜 뉴스에 대한 것은 피해자가 생기기 마련이란 생각이 드네.,가짜 뉴스에 대한 것은 피해자가 생기기 마련이란 생각이 드네.,SD2103099,854.52939,859.82953,
SDRW2100003200,SDRW2100003200.1.1.275,어떤 뉴스나 찌라시 같은 걸 봤을 때 무조건적으로,어떤 뉴스나 찌라시 같은 걸 봤을 때 무조건적으로,SD2103100,872.36897,876.67815,
SDRW2100003203,SDRW2100003203.1.1.74,그때 나도 한참 뉴욕 중이니까 보고 있었는데.,그때 나도 한참 뉴욕 중이니까 보고 있었는데.,SD2103101,242.04001,245.51,
SDRW2100003203,SDRW2100003203.1.1.75,뉴욕 주민일 때도 모건,뉴욕 주민일 때도 모건,SD2103101,245.51,247.89,
SDRW2100003204,SDRW2100003204.1.1.1,너 이번에 가짜 뉴스 징벌적 손해배상 한다고 하는 거 들었어?,너 이번에 가짜 뉴스 징벌적 손해배상 한다고 하는 거 들었어?,SD2103101,0.92,6.01,
SDRW2100003204,SDRW2100003204.1.1.12,그 사람도 가짜 뉴스 때문에,그 사람도 가짜 뉴스 때문에,SD2113102,37.16,40.1685,
SDRW2100003204,SDRW2100003204.1.1.24,가짜 뉴스 만을 대상으로 해서 필요가 있는가 싶은 거야.,가짜 뉴스 만을 대상으로 해서 필요가 있는가 싶은 거야.,SD2103101,80.67667,85.28,
SDRW2100003204,SDRW2100003204.1.1.27,뉴스 하나만 보려고 검색을 해도,뉴스 하나만 보려고 검색을 해도,SD2113102,88.93157,92.20309,
SDRW2100003204,SDRW2100003204.1.1.29,어그로성 뉴스들도 많고.,어그로성 뉴스들도 많고.,SD2113102,94.00489,97.99,
SDRW2100003204,SDRW2100003204.1.1.30,그래서 그 뉴스를 검색해 눌러서 기사 읽어 보면은,그래서 그 뉴스를 검색해 눌러서 기사 읽어 보면은,SD2113102,97.99,102.7632,
SDRW2100003204,SDRW2100003204.1.1.40,특히 요즘에는 사람들이 뉴스 보기 보다 유튜브도 많이 보고 이런데.,특히 요즘에는 사람들이 뉴스 보기 보다 유튜브도 많이 보고 이런데.,SD2103101,133.76001,138.68999,
SDRW2100003204,SDRW2100003204.1.1.42,뉴스로 규정 하느냐 그것도 너무 모호한 거야.,뉴스로 규정 하느냐 그것도 너무 모호한 거야.,SD2103101,141.67,144.71,
SDRW2100003204,SDRW2100003204.1.1.48,가짜 뉴스를 안 만들겠어.,가짜 뉴스를 안 만들겠어.,SD2113102,159.25,161.18,
SDRW2100003204,SDRW2100003204.1.1.55,이렇게 가짜 뉴스 이러면은 기자들이 보도할 때 너무 위축될 거 같다고 생각해.,이렇게 가짜 뉴스 이러면은 기자들이 보도할 때 너무 위축될 거 같다고 생각해.,SD2103101,182.42,188.1,
SDRW2100003204,SDRW2100003204.1.1.57,이미 가짜 뉴스 때문에 피해 보는 사람들이 너무 많기 때문에,이미 가짜 뉴스 때문에 피해 보는 사람들이 너무 많기 때문에,SD2113102,194.08,198.83359,
SDRW2100003204,SDRW2100003204.1.1.88,돈 벌려고 찌라시 쓰고 가짜 뉴스 쓰는 사람들이 문젠데.,돈 벌려고 찌라시 쓰고 가짜 뉴스 쓰는 사람들이 문젠데.,SD2103101,288.139,291.929,
SDRW2100003204,SDRW2100003204.1.1.120,근데 이거 가짜 뉴스를 통제 하는 게,근데 이거 가짜 뉴스를 통제 하는 게,SD2103101,390.96156,393.91901,
SDRW2100003204,SDRW2100003204.1.1.127,뉴스 보는 사람들 진짜 적잖아.,뉴스 보는 사람들 진짜 적잖아.,SD2103101,410.64371,412.99899,
SDRW2100003204,SDRW2100003204.1.1.134,그런 게 더 중요하지 뉴스를 이렇게 딱,그런 게 더 중요하지 뉴스를 이렇게 딱,SD2103101,426.05897,428.86901,
SDRW2100003204,SDRW2100003204.1.1.146,뉴스 아니 그런.,뉴스 아니 그런.,SD2113102,468.28474,470.809,
SDRW2100003204,SDRW2100003204.1.1.147,신문 회사들도 이미 가짜 뉴스를 너무 많이 퍼트리지 않아?,신문 회사들도 이미 가짜 뉴스를 너무 많이 퍼트리지 않아?,SD2113102,470.809,476.60901,
SDRW2100003204,SDRW2100003204.1.1.155,가짜 뉴스로 피해 보는 사람들의 케이스를 이용해서,가짜 뉴스로 피해 보는 사람들의 케이스를 이용해서,SD2103101,501.579,505.18901,
SDRW2100003204,SDRW2100003204.1.1.171,이거를 뉴스로 한정 시키기가 좀 그런 거 같아.,이거를 뉴스로 한정 시키기가 좀 그런 거 같아.,SD2103101,551.58658,554.66902,
SDRW2100003204,SDRW2100003204.1.1.173,우선 가짜 뉴스를 한 다음에 또 그런 부수적인,우선 가짜 뉴스를 한 다음에 또 그런 부수적인,SD2113102,558.059,561.79465,
SDRW2100003204,SDRW2100003204.1.1.182,가짜 뉴스의 비중이 정말 높더라고.,가짜 뉴스에 비중이 정말 높더라고.,SD2113102,588.66902,591.64902,
SDRW2100003204,SDRW2100003204.1.1.186,나도 가짜 뉴스는 처벌을 해야 되는데 그냥 기존,나도 가짜 뉴스는 처벌을 해야 되는데 그냥 기존,SD2103101,599.859,603.50898,
SDRW2100003204,SDRW2100003204.1.1.191,근데 가짜 뉴스뿐 만 아니라 우리나라에서 명예훼손이 제대로 된 적이 없잖아.,근데 가짜 뉴스뿐 만 아니라 우리나라에서 명예훼손이 제대로 된 적이 없잖아.,SD2113102,616.58898,621.25898,
SDRW2100003204,SDRW2100003204.1.1.213,가짜 뉴스에 관련 돼서는,가짜 뉴스에 관련 돼서는,SD2113102,692.55635,695.00196,
SDRW2100003204,SDRW2100003204.1.1.266,맞지 가짜 뉴스는 한번 퍼지면,맞지 가짜 뉴스는 한번 퍼지면,SD2103101,852.23899,854.71899,
SDRW2100003204,SDRW2100003204.1.1.269,그러니까 사람들이 더더욱 뉴스를 안 보게 된 거 아닐까 싶어.,그러니까 사람들이 더더욱 뉴스를 안 보게 된 거 아닐까 싶어.,SD2113102,861.93901,866.35902,
SDRW2100003204,SDRW2100003204.1.1.270,맞아 그러면서 이제 뉴스의 질도 떨어지고 가짜 뉴스도 늘고.,맞아 그러면서 이제 뉴스에 질도 떨어지고 가짜 뉴스도 늘고.,SD2103101,866.55897,870.65897,
SDRW2100003204,SDRW2100003204.1.1.273,뉴스쪽이나 기자들이나 방송 쪽에 전반이 좀 더,뉴스쪽이나 기자들이나 방송 쪽에 전반이 좀 더,SD2103101,876.33901,880.859,
SDRW2100003208,SDRW2100003208.1.1.1,내가 가짜 뉴스에 대한 키워드를 받고,내가 가짜 뉴스에 대한 키워드를 받고,SD2103104,1.76,5.47,
SDRW2100003208,SDRW2100003208.1.1.2,인터넷으로 가짜 뉴스 사례에 대해서 찾아보니깐,인터넷으로 가짜 뉴스 사례에 대해서 찾아보니깐,SD2103104,5.47,9.94908,
SDRW2100003208,SDRW2100003208.1.1.5,대만 카스테라가 가짜 뉴스 때문에,대만 카스테라가 가짜 뉴스 때문에,SD2103104,15.849,18.91305,
SDRW2100003208,SDRW2100003208.1.1.8,우리가 알 수 있는 큼직큼직한 가짜 뉴스에 피해 사례가 많았잖아.,우리가 알 수 있는 큼직큼직한 가짜 뉴스에 피해 사례가 많았잖아.,SD2103104,23.75358,28.62597,
SDRW2100003208,SDRW2100003208.1.1.11,언니는 그 가짜 뉴스에 대한,언니는 그 가짜 뉴스에 대한,SD2103104,37.53,39.86856,
SDRW2100003208,SDRW2100003208.1.1.13,많은 가짜 뉴스에 대해서,많은 가짜 뉴스에 대해서,SD2103103,44.75,48.55628,
SDRW2100003208,SDRW2100003208.1.1.17,그런데 지금 사회적으로 코로나에 대한 가짜 뉴스도 많고 해서,그런데 지금 사회적으로 코로나에 대한 가짜 뉴스도 많고 해서,SD2103104,57.39,62.51,
SDRW2100003208,SDRW2100003208.1.1.27,악의적으로 내는 가짜 뉴스들 같은 경우에 보면,악의적으로 내는 가짜 뉴스들 같은 경우에 보면,SD2103103,95.45,99.15,
SDRW2100003208,SDRW2100003208.1.1.35,뭐 기자들이나 뉴스에서 어떤 이야기를 냈을 때,뭐 기자들이나 뉴스에서 어떤 이야기를 냈을 때,SD2103103,127.24,131.10797,
